time_points,initial_state,qfi_values,m_0_values,m_1_values,N,h,J,tau
10839269,CAT_SUM,0.13582970831143187,0.4556807184934798,0.00016310111871362847,40,0.4,1.0,1.0
10964781,CAT_SUM,0.13583371432276217,0.4556807156265945,0.0001631013135405559,40,0.4,1.0,1.0
11091748,CAT_SUM,0.1358401508844589,0.45568071271304705,0.00016310151069171726,40,0.4,1.0,1.0
11220184,CAT_SUM,0.1358380020839237,0.455680709752561,0.00016310171009504827,40,0.4,1.0,1.0
11350108,CAT_SUM,0.1358223442565047,0.45568070674401406,0.00016310191181911904,40,0.4,1.0,1.0
11481536,CAT_SUM,0.1357946242005688,0.4556807036867093,0.00016310211586342827,40,0.4,1.0,1.0
11614486,CAT_SUM,0.13576320187361046,0.45568070057991283,0.00016310232222858587,40,0.4,1.0,1.0
11748975,CAT_SUM,0.13573838495928828,0.45568069742204853,0.0001631025310495868,40,0.4,1.0,1.0
11885022,CAT_SUM,0.13572629906825812,0.45568069421321117,0.00016310274219260011,40,0.4,1.0,1.0
12022644,CAT_SUM,0.13572557607811458,0.45568069095134256,0.0001631029558595676,40,0.4,1.0,1.0
12161860,CAT_SUM,0.13572788392731377,0.455680687636512,0.00016310317191439578,40,0.4,1.0,1.0
12302687,CAT_SUM,0.13572210779532012,0.4556806842670665,0.00016310339049565963,40,0.4,1.0,1.0
12445146,CAT_SUM,0.1357031794180194,0.4556806808421771,0.000163103611598045,40,0.4,1.0,1.0
12589254,CAT_SUM,0.13567329213015147,0.45568067736101303,0.00016310383522618878,40,0.4,1.0,1.0
12735030,CAT_SUM,0.13564135999677648,0.4556806738213736,0.0001631040615837867,40,0.4,1.0,1.0
12882495,CAT_SUM,0.13561929695689573,0.45568067022417724,0.00016310429039719242,40,0.4,1.0,1.0
13031667,CAT_SUM,0.13561106708437726,0.45568066656628003,0.00016310452200721872,40,0.4,1.0,1.0
13182567,CAT_SUM,0.1356088085266075,0.4556806628495614,0.00016310475600311362,40,0.4,1.0,1.0
13335214,CAT_SUM,0.13560329969884927,0.455680659068889,0.00016310499300008774,40,0.4,1.0,1.0
13489628,CAT_SUM,0.13558454725143113,0.45568065522517925,0.00016310523272650702,40,0.4,1.0,1.0
13645831,CAT_SUM,0.135554547714686,0.4556806513184373,0.00016310547504310227,40,0.4,1.0,1.0
13803842,CAT_SUM,0.13552104715156899,0.4556806473458089,0.0001631057202245212,40,0.4,1.0,1.0
13963683,CAT_SUM,0.1354969330928272,0.4556806433062298,0.0001631059682689581,40,0.4,1.0,1.0
14125375,CAT_SUM,0.1354853455069992,0.4556806391987176,0.00016310621917762987,40,0.4,1.0,1.0
14288939,CAT_SUM,0.13547998813017742,0.455680635023265,0.00016310647281422147,40,0.4,1.0,1.0
14454397,CAT_SUM,0.1354681791503587,0.4556806307757421,0.0001631067295874281,40,0.4,1.0,1.0
14621771,CAT_SUM,0.1354424964703329,0.4556806264560741,0.00016310698935523976,40,0.4,1.0,1.0
14791083,CAT_SUM,0.13540809467391288,0.45568062206422955,0.00016310725199362996,40,0.4,1.0,1.0
14962356,CAT_SUM,0.1353761585114007,0.45568061759804773,0.00016310751762460828,40,0.4,1.0,1.0
15135612,CAT_SUM,0.13535651437688906,0.45568061305422347,0.0001631077865303034,40,0.4,1.0,1.0
15310874,CAT_SUM,0.1353463286718187,0.45568060843374614,0.00016310805843367248,40,0.4,1.0,1.0
15488166,CAT_SUM,0.13533297580579237,0.4556806037354516,0.00016310833333487706,40,0.4,1.0,1.0
15667510,CAT_SUM,0.13530761530209173,0.4556805989559429,0.00016310861150787483,40,0.4,1.0,1.0
15848931,CAT_SUM,0.13527148334290315,0.45568059409279815,0.00016310889308826239,40,0.4,1.0,1.0
16032453,CAT_SUM,0.13523662124404107,0.45568058914932763,0.00016310917753148413,40,0.4,1.0,1.0
16218100,CAT_SUM,0.1352138666009278,0.4556805841185474,0.00016310946551262445,40,0.4,1.0,1.0
16405897,CAT_SUM,0.13519951442397515,0.4556805790013909,0.00016310975676733785,40,0.4,1.0,1.0
16595869,CAT_SUM,0.13518133421739112,0.4556805737941933,0.0001631100515647233,40,0.4,1.0,1.0
16788040,CAT_SUM,0.1351496416076069,0.4556805684991664,0.00016311034949211423,40,0.4,1.0,1.0
16982436,CAT_SUM,0.13510950691041185,0.4556805631113173,0.00016311065096334074,40,0.4,1.0,1.0
17179083,CAT_SUM,0.13507602999970603,0.45568055763042803,0.00016311095583925183,40,0.4,1.0,1.0
17378008,CAT_SUM,0.13505352803430173,0.45568055205385305,0.0001631112642552543,40,0.4,1.0,1.0
17579236,CAT_SUM,0.13503555741253637,0.455680546378831,0.00016311157634945895,40,0.4,1.0,1.0
17782794,CAT_SUM,0.13500648409625254,0.45568054060510266,0.00016311189198430499,40,0.4,1.0,1.0
17988709,CAT_SUM,0.13496529112946737,0.4556805347311406,0.00016311221115771767,40,0.4,1.0,1.0
18197008,CAT_SUM,0.13492495579359637,0.45568052875284054,0.00016311253414516002,40,0.4,1.0,1.0
18407720,CAT_SUM,0.13489678428222496,0.45568052266982423,0.00016311286080804359,40,0.4,1.0,1.0
18620871,CAT_SUM,0.1348743044006226,0.4556805164791669,0.00016311319128116674,40,0.4,1.0,1.0
18836490,CAT_SUM,0.13484298521870008,0.45568051017922195,0.00016311352556852514,40,0.4,1.0,1.0
19054607,CAT_SUM,0.13479954198109187,0.4556805037682123,0.00016311386366470068,40,0.4,1.0,1.0
19275249,CAT_SUM,0.1347556284734796,0.4556804972431069,0.00016311420570862406,40,0.4,1.0,1.0
19498445,CAT_SUM,0.13472404601738713,0.4556804906021064,0.00016311455169814166,40,0.4,1.0,1.0
19724227,CAT_SUM,0.1346966674558465,0.4556804838433738,0.00016311490163458675,40,0.4,1.0,1.0
19952623,CAT_SUM,0.13465914075148608,0.4556804769651084,0.00016311525551702537,40,0.4,1.0,1.0
20183663,CAT_SUM,0.13461045424986812,0.45568046996111644,0.00016311561375179778,40,0.4,1.0,1.0
20417379,CAT_SUM,0.13456647032964272,0.45568046283375646,0.00016311597593120144,40,0.4,1.0,1.0
20653801,CAT_SUM,0.13453292063556682,0.45568045557818737,0.0001631163423288881,40,0.4,1.0,1.0
20892961,CAT_SUM,0.13449848821657123,0.4556804481923834,0.00016311671294153284,40,0.4,1.0,1.0
21134890,CAT_SUM,0.1344511391364711,0.45568044067433144,0.00016311708776954316,40,0.4,1.0,1.0
21379620,CAT_SUM,0.1343995859097999,0.45568043302040345,0.00016311746695029522,40,0.4,1.0,1.0
21627185,CAT_SUM,0.13435711793919555,0.4556804252284402,0.0001631178504815419,40,0.4,1.0,1.0
21877616,CAT_SUM,0.13432041150841967,0.4556804172947807,0.00016311823850018447,40,0.4,1.0,1.0
22130947,CAT_SUM,0.13427350589339124,0.45568040921710623,0.00016311863100556545,40,0.4,1.0,1.0
22387211,CAT_SUM,0.1342170465176772,0.45568040099320467,0.00016311902799456685,40,0.4,1.0,1.0
22646443,CAT_SUM,0.13416760801266026,0.4556803926191246,0.00016311942960585342,40,0.4,1.0,1.0
22908676,CAT_SUM,0.1341263997814978,0.4556803840941714,0.00016311983570127842,40,0.4,1.0,1.0
23173946,CAT_SUM,0.13407653761057822,0.4556803754109538,0.00016312024669029034,40,0.4,1.0,1.0
23442288,CAT_SUM,0.1340165463430916,0.45568036657030964,0.0001631206622984001,40,0.4,1.0,1.0
23713737,CAT_SUM,0.13396212446619268,0.45568035756806696,0.0001631210826640639,40,0.4,1.0,1.0
23988329,CAT_SUM,0.1339158422620378,0.45568034839998806,0.0001631215079167479,40,0.4,1.0,1.0
24266100,CAT_SUM,0.13386084983755656,0.45568033906344524,0.0001631219380579956,40,0.4,1.0,1.0
24547089,CAT_SUM,0.13379596388888298,0.455680329555688,0.00016312237309116308,40,0.4,1.0,1.0
24831331,CAT_SUM,0.13373840484140573,0.45568031987053725,0.00016312281328422388,40,0.4,1.0,1.0
25118864,CAT_SUM,0.13368588688419197,0.4556803100069461,0.00016312325850192932,40,0.4,1.0,1.0
25409727,CAT_SUM,0.13362330499668537,0.45568029996019205,0.0001631237088782031,40,0.4,1.0,1.0
25703957,CAT_SUM,0.1335542321142376,0.45568028972928626,0.00016312416427982646,40,0.4,1.0,1.0
26001595,CAT_SUM,0.1334947055301237,0.4556802793056927,0.00016312462510933295,40,0.4,1.0,1.0
26302679,CAT_SUM,0.13343533988159603,0.45568026868631806,0.0001631250913690964,40,0.4,1.0,1.0
26607250,CAT_SUM,0.13336272003841637,0.45568025787183364,0.00016312556278393897,40,0.4,1.0,1.0
26915348,CAT_SUM,0.13329140645445278,0.4556802468552889,0.0001631260396270623,40,0.4,1.0,1.0
27227013,CAT_SUM,0.13322938338967721,0.45568023563346866,0.0001631265218978474,40,0.4,1.0,1.0
27542287,CAT_SUM,0.13315713196998205,0.45568022419919546,0.00016312700986698285,40,0.4,1.0,1.0
27861211,CAT_SUM,0.13307827544771939,0.45568021254901964,0.00016312750353158627,40,0.4,1.0,1.0
28183829,CAT_SUM,0.13300847719775205,0.4556802006834916,0.0001631280026201276,40,0.4,1.0,1.0
28510182,CAT_SUM,0.1329355148450334,0.4556801885951911,0.00016312850740465845,40,0.4,1.0,1.0
28840315,CAT_SUM,0.1328515767653584,0.4556801762763337,0.0001631290181568934,40,0.4,1.0,1.0
29174270,CAT_SUM,0.13277354468411892,0.45568016372329423,0.00016312953487341854,40,0.4,1.0,1.0
29512092,CAT_SUM,0.13269723154543012,0.45568015093221376,0.00016313005755574372,40,0.4,1.0,1.0
29853826,CAT_SUM,0.13260901914043724,0.45568013789500156,0.00016313058647446393,40,0.4,1.0,1.0
30199517,CAT_SUM,0.13252380193262828,0.4556801246162891,0.00016313112108197193,40,0.4,1.0,1.0
30549211,CAT_SUM,0.13244214635804794,0.4556801110879702,0.00016313166165126265,40,0.4,1.0,1.0
30902954,CAT_SUM,0.13234943263395244,0.4556800972927862,0.0001631322089954294,40,0.4,1.0,1.0
31260793,CAT_SUM,0.13225789541847202,0.4556800832396619,0.00016313276230220977,40,0.4,1.0,1.0
31622776,CAT_SUM,0.13216965183925017,0.45568006891555174,0.00016313332210631526,40,0.4,1.0,1.0
31988951,CAT_SUM,0.1320710478063483,0.45568005432054415,0.00016313388813959522,40,0.4,1.0,1.0
32359365,CAT_SUM,0.13197353393420602,0.4556800394411401,0.00016313446094858575,40,0.4,1.0,1.0
32734069,CAT_SUM,0.13187994217024515,0.455680024277313,0.000163135040251286,40,0.4,1.0,1.0
33113112,CAT_SUM,0.131773948377016,0.4556800088197813,0.0001631356263262999,40,0.4,1.0,1.0
33496543,CAT_SUM,0.13167106913182344,0.4556799930685072,0.0001631362188926594,40,0.4,1.0,1.0
33884415,CAT_SUM,0.13156826098668703,0.4556799770091466,0.00016313681850439326,40,0.4,1.0,1.0
34276778,CAT_SUM,0.13145533979046609,0.4556799606415701,0.00016313742487320294,40,0.4,1.0,1.0
34673685,CAT_SUM,0.13134851038919695,0.4556799439557639,0.00016313803828203917,40,0.4,1.0,1.0
35075187,CAT_SUM,0.131236089187831,0.45567992694665066,0.00016313865872109832,40,0.4,1.0,1.0
35481338,CAT_SUM,0.13111726017257394,0.455679909603892,0.00016313928646574937,40,0.4,1.0,1.0
35892193,CAT_SUM,0.13100383712135577,0.45567989192706443,0.00016313992124185605,40,0.4,1.0,1.0
36307805,CAT_SUM,0.13087950870101328,0.45567987390569753,0.0001631405633164093,40,0.4,1.0,1.0
36728230,CAT_SUM,0.1307580160741936,0.4556798555289136,0.00016314121296330113,40,0.4,1.0,1.0
37153522,CAT_SUM,0.13063380718657602,0.4556798367961605,0.00016314186990716296,40,0.4,1.0,1.0
37583740,CAT_SUM,0.13050141013559563,0.45567981769630406,0.00016314253441886408,40,0.4,1.0,1.0
38018939,CAT_SUM,0.13037433353109815,0.45567979822336185,0.00016314320649596804,40,0.4,1.0,1.0
38459178,CAT_SUM,0.13023722084664627,0.4556797783658316,0.00016314388640880918,40,0.4,1.0,1.0
38904514,CAT_SUM,0.13010138884353503,0.4556797581173318,0.00016314457415556448,40,0.4,1.0,1.0
39355007,CAT_SUM,0.1299620726906778,0.45567973747146445,0.00016314526973685572,40,0.4,1.0,1.0
39810717,CAT_SUM,0.12981671419152693,0.4556797164218208,0.00016314597314319446,40,0.4,1.0,1.0
40271703,CAT_SUM,0.1296740636187732,0.45567969495030336,0.00016314668492164314,40,0.4,1.0,1.0
40738027,CAT_SUM,0.12952103774901033,0.45567967305574086,0.00016314740479837498,40,0.4,1.0,1.0
41209751,CAT_SUM,0.12937148294457626,0.45567965072532496,0.00016314813304379796,40,0.4,1.0,1.0
41686938,CAT_SUM,0.12921293923373603,0.45567962795789574,0.0001631488693787514,40,0.4,1.0,1.0
42169650,CAT_SUM,0.12905585115118892,0.45567960473425506,0.0001631496143504829,40,0.4,1.0,1.0
42657951,CAT_SUM,0.12889252445742888,0.45567958105298095,0.0001631503676821272,40,0.4,1.0,1.0
43151907,CAT_SUM,0.12872623661871985,0.45567955689431006,0.00016315112991507696,40,0.4,1.0,1.0
43651583,CAT_SUM,0.12855747088183286,0.45567953225655355,0.0001631519007748031,40,0.4,1.0,1.0
44157044,CAT_SUM,0.1283829799160255,0.4556795071256122,0.0001631526805301646,40,0.4,1.0,1.0
44668359,CAT_SUM,0.12820774273063343,0.4556794814932384,0.00016315346917983032,40,0.4,1.0,1.0
45185594,CAT_SUM,0.1280251830573227,0.45567945534490006,0.00016315426699236804,40,0.4,1.0,1.0
45708818,CAT_SUM,0.12784337669548698,0.45567942867851513,0.0001631550736920867,40,0.4,1.0,1.0
46238102,CAT_SUM,0.12765252177156836,0.45567940147242253,0.00016315588982155626,40,0.4,1.0,1.0
46773514,CAT_SUM,0.12746239704473775,0.45567937371098377,0.00016315671564928573,40,0.4,1.0,1.0
47315125,CAT_SUM,0.12726434769436779,0.45567934539844784,0.00016315755062690056,40,0.4,1.0,1.0
47863009,CAT_SUM,0.12706605551775046,0.4556793165121931,0.00016315839529895958,40,0.4,1.0,1.0
48417236,CAT_SUM,0.12685928226383703,0.4556792870496923,0.0001631592493840608,40,0.4,1.0,1.0
48977881,CAT_SUM,0.12665235016012916,0.455679256987378,0.00016316011343002964,40,0.4,1.0,1.0
49545019,CAT_SUM,0.12643797365986909,0.45567922631538404,0.0001631609874258177,40,0.4,1.0,1.0
50118723,CAT_SUM,0.12622132974243444,0.4556791950236221,0.00016316187137395757,40,0.4,1.0,1.0
50699070,CAT_SUM,0.12599887820005545,0.4556791630946334,0.00016316276553809752,40,0.4,1.0,1.0
51286138,CAT_SUM,0.12577193299889905,0.4556791305251194,0.00016316366964657658,40,0.4,1.0,1.0
51880003,CAT_SUM,0.1255418461781149,0.4556790972748831,0.00016316458478331797,40,0.4,1.0,1.0
52480746,CAT_SUM,0.12530492945144234,0.4556790633625556,0.00016316550985345235,40,0.4,1.0,1.0
53088444,CAT_SUM,0.12506559962203964,0.45567902875451266,0.00016316644567161354,40,0.4,1.0,1.0
53703179,CAT_SUM,0.1248182430948744,0.45567899343914214,0.0001631673922357274,40,0.4,1.0,1.0
54325033,CAT_SUM,0.12456852256999643,0.4556789574047947,0.00016316834953454957,40,0.4,1.0,1.0
54954087,CAT_SUM,0.12431214648353034,0.4556789206395878,0.00016316931756847654,40,0.4,1.0,1.0
55590425,CAT_SUM,0.12405140477922694,0.4556788830996055,0.00016317029742151656,40,0.4,1.0,1.0
56234132,CAT_SUM,0.1237866719877336,0.4556788448039262,0.00016317128799561985,40,0.4,1.0,1.0
56885293,CAT_SUM,0.1235136273911342,0.45567880570748953,0.00016317229038256815,40,0.4,1.0,1.0
57543993,CAT_SUM,0.12323859002590858,0.4556787658299385,0.00016317330348499247,40,0.4,1.0,1.0
58210321,CAT_SUM,0.1229561069656079,0.45567872512522295,0.0001631743283838378,40,0.4,1.0,1.0
58884365,CAT_SUM,0.12266823183126001,0.45567868356259345,0.00016317536562335117,40,0.4,1.0,1.0
59566214,CAT_SUM,0.12237566849366084,0.4556786411787924,0.0001631764135622888,40,0.4,1.0,1.0
60255958,CAT_SUM,0.12207574445974843,0.45567859787425535,0.00016317747491649098,40,0.4,1.0,1.0
60953689,CAT_SUM,0.12177120349377808,0.4556785537028234,0.0001631785475074754,40,0.4,1.0,1.0
61659500,CAT_SUM,0.12146156240175238,0.4556785086153282,0.00016317963241052925,40,0.4,1.0,1.0
62373483,CAT_SUM,0.12114370057492535,0.45567846257841327,0.0001631807301690506,40,0.4,1.0,1.0
63095734,CAT_SUM,0.12082133198298514,0.4556784155942843,0.00016318184023347018,40,0.4,1.0,1.0
63826348,CAT_SUM,0.12049336250574558,0.4556783676288415,0.00016318296313985042,40,0.4,1.0,1.0
64565422,CAT_SUM,0.12015702640348368,0.4556783186656774,0.00016318409888215827,40,0.4,1.0,1.0
65313055,CAT_SUM,0.11981645265728083,0.45567826868808103,0.00016318524745635965,40,0.4,1.0,1.0
66069344,CAT_SUM,0.1194691888896465,0.4556782176794017,0.00016318640885161771,40,0.4,1.0,1.0
66834391,CAT_SUM,0.11911501740297288,0.45567816558401353,0.00016318758415425765,40,0.4,1.0,1.0
67608297,CAT_SUM,0.11875361537217995,0.4556781124223354,0.00016318877226230641,40,0.4,1.0,1.0
68391164,CAT_SUM,0.11838673245861357,0.4556780581377035,0.00016318997426539029,40,0.4,1.0,1.0
69183097,CAT_SUM,0.11801363514269972,0.4556780027109523,0.00016319119015096862,40,0.4,1.0,1.0
69984199,CAT_SUM,0.1176327985288474,0.45567794614316337,0.0001631924193701534,40,0.4,1.0,1.0
70794578,CAT_SUM,0.11724435890571558,0.45567788837494694,0.00016319366299976935,40,0.4,1.0,1.0
71614341,CAT_SUM,0.11685061189413641,0.45567782938579915,0.00016319492103447354,40,0.4,1.0,1.0
72443596,CAT_SUM,0.11644956298602856,0.4556777691553756,0.0001631961934660739,40,0.4,1.0,1.0
73282453,CAT_SUM,0.1160409158925313,0.45567770768366095,0.0001631974797455346,40,0.4,1.0,1.0
74131024,CAT_SUM,0.11562468120429517,0.4556776449079901,0.00016319878094629703,40,0.4,1.0,1.0
74989420,CAT_SUM,0.11520168771472201,0.45567758078465664,0.0001632000976059266,40,0.4,1.0,1.0
75857757,CAT_SUM,0.11477263592188687,0.4556775153341457,0.00016320142863125302,40,0.4,1.0,1.0
76736148,CAT_SUM,0.1143355809941642,0.4556774484687904,0.00016320277563788843,40,0.4,1.0,1.0
77624711,CAT_SUM,0.11389109710286875,0.4556773802531313,0.00016320413645545226,40,0.4,1.0,1.0
78523563,CAT_SUM,0.11343864754113037,0.45567731055313354,0.00016320551377397018,40,0.4,1.0,1.0
79432823,CAT_SUM,0.11297859220858165,0.45567723936588855,0.00016320690705374507,40,0.4,1.0,1.0
80352612,CAT_SUM,0.1125118478535403,0.4556771666662695,0.00016320831627632016,40,0.4,1.0,1.0
81283051,CAT_SUM,0.11203726216167637,0.4556770924519661,0.0001632097408993588,40,0.4,1.0,1.0
82224264,CAT_SUM,0.11155564708125322,0.45567701662746013,0.00016321118252914102,40,0.4,1.0,1.0
83176377,CAT_SUM,0.11106600360484963,0.4556769392125469,0.00016321264008129776,40,0.4,1.0,1.0
84139514,CAT_SUM,0.11056887335168333,0.4556768601570023,0.00016321411407913734,40,0.4,1.0,1.0
85113803,CAT_SUM,0.11006354461138604,0.45567677940863904,0.00016321560505881127,40,0.4,1.0,1.0
86099375,CAT_SUM,0.10955041293531388,0.45567669693898455,0.00016321711301183205,40,0.4,1.0,1.0
87096358,CAT_SUM,0.10902935842798862,0.45567661271908716,0.00016321863791934066,40,0.4,1.0,1.0
88104887,CAT_SUM,0.10850149990308879,0.4556765266688091,0.00016322018085965679,40,0.4,1.0,1.0
89125093,CAT_SUM,0.10796583099730812,0.4556764388081608,0.00016322174073820918,40,0.4,1.0,1.0
90157113,CAT_SUM,0.1074223976562405,0.4556763490552881,0.00016322331862285276,40,0.4,1.0,1.0
91201083,CAT_SUM,0.10687079931511331,0.455676257404248,0.00016322491395833055,40,0.4,1.0,1.0
92257142,CAT_SUM,0.10631185072634668,0.4556761637705603,0.00016322652782161106,40,0.4,1.0,1.0
93325430,CAT_SUM,0.10574537613368769,0.4556760681470771,0.00016322815965477688,40,0.4,1.0,1.0
94406087,CAT_SUM,0.1051708637396197,0.455675970446375,0.00016322981052896668,40,0.4,1.0,1.0
95499258,CAT_SUM,0.10458943456592436,0.4556758706331487,0.00016323148042609705,40,0.4,1.0,1.0
96605087,CAT_SUM,0.10399978358184711,0.4556757686989232,0.00016323316879999632,40,0.4,1.0,1.0
97723722,CAT_SUM,0.10340283790314085,0.4556756645525019,0.0001632348767074604,40,0.4,1.0,1.0
98855309,CAT_SUM,0.10279918843277443,0.4556755581842725,0.0001632366036041527,40,0.4,1.0,1.0
100000000,CAT_SUM,0.10218703594470584,0.4556754495286392,0.0001632383500104112,40,0.4,1.0,1.0
101157945,CAT_SUM,0.1015689025478818,0.4556753385176903,0.00016324011645544312,40,0.4,1.0,1.0
102329299,CAT_SUM,0.10094282603910919,0.455675225111609,0.00016324190292130828,40,0.4,1.0,1.0
103514216,CAT_SUM,0.10030985145150004,0.45567510924020543,0.00016324370992967433,40,0.4,1.0,1.0
104712854,CAT_SUM,0.09966977914842279,0.4556749908913673,0.0001632455369319122,40,0.4,1.0,1.0
105925372,CAT_SUM,0.09902289210280221,0.45567486990211786,0.00016324738606577488,40,0.4,1.0,1.0
107151930,CAT_SUM,0.0983693634561745,0.4556747464108886,0.00016324925408137402,40,0.4,1.0,1.0
108392691,CAT_SUM,0.09770949667875721,0.45567462025285954,0.00016325114311838002,40,0.4,1.0,1.0
109647819,CAT_SUM,0.09704350632363769,0.45567449119435655,0.00016325305639255662,40,0.4,1.0,1.0
110917481,CAT_SUM,0.09637112168885151,0.4556743595015849,0.00016325498849678182,40,0.4,1.0,1.0
112201845,CAT_SUM,0.09569314827925621,0.455674224875214,0.00016325694372785332,40,0.4,1.0,1.0
113501081,CAT_SUM,0.09500851441331533,0.45567408732935333,0.0001632589209829699,40,0.4,1.0,1.0
114815362,CAT_SUM,0.09431807355283768,0.4556739468146942,0.00016326092024815386,40,0.4,1.0,1.0
116144861,CAT_SUM,0.09362377228667752,0.4556738032143407,0.00016326294258395166,40,0.4,1.0,1.0
117489755,CAT_SUM,0.09292381033668559,0.4556736564757193,0.00016326498796578865,40,0.4,1.0,1.0
118850222,CAT_SUM,0.09221897684121727,0.45567350661361383,0.0001632670552974863,40,0.4,1.0,1.0
120226443,CAT_SUM,0.09150957199464888,0.45567335343799015,0.00016326914671643822,40,0.4,1.0,1.0
121618600,CAT_SUM,0.09079604694790307,0.4556731968921718,0.00016327126219260608,40,0.4,1.0,1.0
123026877,CAT_SUM,0.09007881456325102,0.4556730369180584,0.0001632734017128292,40,0.4,1.0,1.0
124451461,CAT_SUM,0.08935728824266272,0.4556728735289795,0.00016327556417780747,40,0.4,1.0,1.0
125892541,CAT_SUM,0.08863309585222091,0.45567270645142416,0.00016327775278779933,40,0.4,1.0,1.0
127350308,CAT_SUM,0.08790637218552178,0.4556725357669739,0.00016327996536745007,40,0.4,1.0,1.0
128824955,CAT_SUM,0.0871763106385209,0.455672361414881,0.00016328220190113817,40,0.4,1.0,1.0
130316677,CAT_SUM,0.08644452159059751,0.4556721831847148,0.00016328446451423229,40,0.4,1.0,1.0
131825673,CAT_SUM,0.08571135810969747,0.4556720010093609,0.0001632867531731799,40,0.4,1.0,1.0
133352143,CAT_SUM,0.08497647486301337,0.4556718148975973,0.00016328906678263062,40,0.4,1.0,1.0
134896288,CAT_SUM,0.0842412134851797,0.4556716246287592,0.0001632914074635061,40,0.4,1.0,1.0
136458313,CAT_SUM,0.08350530476363137,0.45567143028717255,0.00016329377304989123,40,0.4,1.0,1.0
138038426,CAT_SUM,0.08277002468950287,0.45567123156808426,0.00016329616672245,40,0.4,1.0,1.0
139636836,CAT_SUM,0.08203426032529171,0.4556710285550841,0.00016329858631733142,40,0.4,1.0,1.0
